indicator,colony_prefix,pipeline,emma,production_centre,microinjection_date,marker_symbol,es_cell_clone,confirm_locus_targeted,confirm_structure_targeted_allele,confirm_downstream_lox_p_site,confirm_no_additional_vector_insertions,es_dist_qc,es_user_qc,mouse_qc
allpass,Monterotondo-EPD0214_1_A08-1,EUCOMM,1,Monterotondo,2009-02-25,Fgf11,EPD0214_1_A08,1,1,1,1,,user_qc_loxp_confirmation user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_southern_blot
allpass,MDNJ,EUCOMM,1,WTSI,2011-02-08,Syt1,EPD0214_1_H11,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,ICS-EPD0215_1_D09-1,EUCOMM,1,ICS,2009-05-15,2310067B10Rik,EPD0215_1_D09,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,GSF-EPD0215_1_F05-1,EUCOMM,1,HMGU,2009-02-10,Fads6,EPD0215_1_F05,1,1,1,1,,,qc_five_prime_lr_pcr qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot qc_three_prime_lr_pcr
inprocess,GSF-EPD0215_3_D03-1,EUCOMM,1,HMGU,2011-02-01,Lpo,EPD0215_3_D03,,1,1,,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,
allpass,ICS-EPD0215_4_A11-3,EUCOMM,1,ICS,2009-03-31,Drg2,EPD0215_4_A11,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_southern_blot
inprocess,Monterotondo-EPD0215_5_D11-1,EUCOMM,1,Monterotondo,2009-02-18,Emid1,EPD0215_5_D11,1,1,,1,,user_qc_southern_blot,qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,MDZE,KOMP-CSD,1,WTSI,2011-06-14,Lamc3,EPD0216_1_G06,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MEKK,KOMP-CSD,1,WTSI,2011-09-22,Nubpl,EPD0216_2_C03,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MENY,KOMP-CSD,1,WTSI,2011-11-02,1110031I02Rik,EPD0216_2_G09,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1441,KOMP-CSD,1,UCD,2010-04-13,Oas1g,EPD0216_5_G01,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MELY,KOMP-CSD,1,WTSI,2011-10-11,Dppa1,EPD0218_2_H12,1,1,1,1,,,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1100,KOMP-CSD,1,UCD,2009-05-06,Kmo,EPD0219_2_G12,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MDUJ,KOMP-CSD,1,WTSI,2011-04-20,Setd4,EPD0225_5_E04,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1474,KOMP-CSD,1,UCD,2010-04-30,Ampd1,EPD0225_8_E07,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_loxp_confirmation qc_neo_count_qpcr
allpass,E227,EUCOMM,1,ICS,2011-03-18,Tmem63b,EPD0226_1_A08,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_loxp_confirmation qc_southern_blot
allpass,MAVS,EUCOMM,1,WTSI,2009-04-03,Myd88,EPD0226_1_D04,1,1,1,1,distribution_qc_three_prime_sr_pcr,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,ICS-EPD0226_6_B08-1,EUCOMM,1,ICS,2009-06-10,Sox13,EPD0226_6_B08,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
inprocess,ICS-EPD0227_1_A03-1,EUCOMM,1,ICS,2009-12-08,Spns1,EPD0227_1_A03,1,1,,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_mutant_specific_sr_pcr qc_southern_blot
allpass,ICS-EPD0227_3_A12-1,EUCOMM,1,ICS,2009-12-10,Tmc8,EPD0227_3_A12,1,1,1,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,ICS-EPD0227_3_B02-1,EUCOMM,1,ICS,2009-07-09,Dpy19l3,EPD0227_3_B02,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,MRC - Harwell-EPD0227_5_D08-1,EUCOMM,1,Harwell,2009-05-28,Mpi,EPD0227_5_D08,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
inprocess,GSF-EPD0227_6_F12-1,EUCOMM,1,HMGU,2010-09-14,Car4,EPD0227_6_F12,,1,1,,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,
allpass,ICS-EPD0227_7_D02-1,EUCOMM,1,ICS,2009-12-07,Slc25a38,EPD0227_7_D02,1,1,1,1,,user_qc_karyotype user_qc_southern_blot,qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,BL1235,KOMP-CSD,1,UCD,2009-10-16,Tbrg1,EPD0228_3_G12,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1612,KOMP-CSD,1,UCD,2010-07-22,Tbrg1,EPD0228_3_G12,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1825,KOMP-CSD,1,UCD,2010-11-19,Hmgn2,EPD0228_5_E09,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MRC - Harwell-EPD0230_3_A07-1,EUCOMM,1,Harwell,2009-07-06,Zfp704,EPD0230_3_A07,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,Monterotondo-EPD0230_4_A01-1,EUCOMM,1,Monterotondo,2009-05-28,Palm3,EPD0230_4_A01,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,Monterotondo-EPD0230_4_B11-2,EUCOMM,1,Monterotondo,2010-11-11,BC017612,EPD0230_4_B11,1,1,1,1,,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,Monterotondo-EPD0230_5_B07-2,EUCOMM,1,Monterotondo,2009-08-26,Mapk8ip2,EPD0230_5_B07,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,Monterotondo-EPD0233_5_G04-2,EUCOMM,1,Monterotondo,2009-06-11,Col4a5,EPD0233_5_G04,1,1,1,1,distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_sr_pcr
allpass,MBZP,EUCOMM,1,WTSI,2009-09-02,Il22ra1,EPD0233_5_G07,1,1,1,1,distribution_qc_three_prime_sr_pcr,user_qc_map_test,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1883,KOMP-CSD,1,UCD,2010-12-22,Fbxo44,EPD0234_7_C07,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MCND,EUCOMM,1,WTSI,2009-11-24,Aff3,EPD0242_2_E12,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MAVM,EUCOMM,1,WTSI,2009-03-19,Setmar,EPD0242_4_B03,1,1,1,1,distribution_qc_three_prime_sr_pcr,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,GSF-EPD0243_1_C06-1,EUCOMM,1,HMGU,2010-12-07,Slc20a2,EPD0243_1_C06,1,1,1,,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr,
allpass,MEQX,EUCOMM,1,WTSI,2011-11-23,Slc20a2,EPD0243_1_C06,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MAVY,EUCOMM,1,WTSI,2009-07-24,Donson,EPD0243_2_A05,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,ICS-EPD0243_4_E03-1,EUCOMM,1,ICS,2009-06-18,Lhx1,EPD0243_4_E03,1,1,,1,,user_qc_southern_blot,qc_lacz_sr_pcr qc_mutant_specific_sr_pcr qc_southern_blot
allpass,GSF-EPD0243_5_D11-1,EUCOMM,1,HMGU,2010-02-09,Rxfp2,EPD0243_5_D11,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_southern_blot
inprocess,BL1652,KOMP-CSD,1,UCD,2010-08-13,Cd200r3,EPD0245_1_B02,1,1,,1,distribution_qc_five_prime_lr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1711,KOMP-CSD,1,UCD,2010-09-17,Zhx2,EPD0245_1_B06,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL1920,KOMP-CSD,1,UCD,2011-01-20,Abcb6,EPD0246_2_G08,1,1,,1,distribution_qc_five_prime_lr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,MEJD,EUCOMM,1,WTSI,2011-09-09,Mrps21,EPD0250_5_A05,1,1,,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MRC - Harwell-EPD0256_5_F08-4,EUCOMM,1,Harwell,2010-08-25,Sirt6,EPD0256_5_F08,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,user_qc_karyotype user_qc_loxp_confirmation user_qc_southern_blot,qc_loxp_confirmation
allpass,MRC - Harwell-EPD0261_6_C12-1,EUCOMM,1,Harwell,2009-10-12,Pbx3,EPD0261_6_C12,1,1,1,1,,user_qc_map_test,qc_loa_qpcr qc_loxp_confirmation qc_neo_count_qpcr qc_southern_blot
allpass,MDJF,KOMP-CSD,1,WTSI,2010-12-08,Glg1,EPD0269_2_C07,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MDDM,KOMP-CSD,1,WTSI,2010-10-11,Adam3,EPD0272_2_D07,1,1,,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MAYM,KOMP-CSD,1,WTSI,2009-07-22,Dusp1,EPD0272_4_C01,1,1,,1,,user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MCKZ,KOMP-CSD,1,WTSI,2009-10-22,Chia,EPD0276_1_G04,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MRC - Harwell-EPD0282_1_A03-2,KOMP-CSD,1,Harwell,2010-07-22,Cd200,EPD0282_1_A03,1,1,1,1,,user_qc_map_test,qc_loxp_confirmation qc_southern_blot
inprocess,MDYY,KOMP-CSD,1,WTSI,2011-06-10,Sel1l,EPD0284_3_D08,1,1,,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDEG,KOMP-CSD,1,WTSI,2010-10-19,Gtf2a1,EPD0285_1_A07,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDJZ,KOMP-CSD,1,WTSI,2010-12-16,Vps53,EPD0287_1_A02,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MCQP,KOMP-CSD,1,WTSI,2010-01-14,Cnot6,EPD0287_1_C05,1,1,1,1,,user_qc_five_prime_lr_pcr user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MCSC,KOMP-CSD,1,WTSI,2010-02-05,Anp32e,EPD0287_2_B10,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,user_qc_three_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MDDY,KOMP-CSD,1,WTSI,2010-10-15,Map3k1,EPD0287_3_A11,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1949,KOMP-CSD,1,UCD,2011-02-03,Gpr115,EPD0287_6_D03,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_loxp_confirmation qc_neo_count_qpcr
allpass,BL1466,KOMP-CSD,1,UCD,2010-04-27,Tmem150c,EPD0288_1_B04,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,ICS-EPD0288_3_A08-1,KOMP-CSD,1,ICS,2010-08-06,Afm,EPD0288_3_A08,1,1,1,1,distribution_qc_five_prime_sr_pcr distribution_qc_three_prime_sr_pcr,,qc_southern_blot
allpass,Monterotondo-EPD0289_1_F08-1,EUCOMM,1,Monterotondo,2009-09-16,Atn1,EPD0289_1_F08,1,1,1,1,,user_qc_southern_blot,qc_loxp_confirmation qc_mutant_specific_sr_pcr
allpass,Monterotondo-EPD0289_3_F11-1,EUCOMM,1,Monterotondo,2009-09-16,Golt1b,EPD0289_3_F11,1,1,1,1,,user_qc_five_prime_lr_pcr user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot user_qc_three_prime_lr_pcr user_qc_tv_backbone_assay,qc_loxp_confirmation qc_neo_sr_pcr
allpass,MEFV,KOMP-CSD,1,WTSI,2011-08-16,Gpr107,EPD0291_2_A12,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1641,KOMP-CSD,1,UCD,2010-08-09,C4bp,EPD0295_3_C03,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,BL2206,KOMP-CSD,1,UCD,2011-05-13,Coro2a,EPD0296_1_A08,1,1,,1,distribution_qc_five_prime_lr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,MAYG,KOMP-CSD,1,WTSI,2009-07-23,Dnase1l2,EPD0296_2_A10,1,1,,1,,user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MCPD,KOMP-CSD,1,WTSI,2009-12-07,Hsp90aa1,EPD0296_2_C08,1,1,,1,,user_qc_three_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MDHR,KOMP-CSD,1,WTSI,2010-11-26,2810030E01Rik,EPD0296_3_B11,1,1,,1,distribution_qc_five_prime_lr_pcr,user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MAYY,KOMP-CSD,1,WTSI,2009-08-05,Trex1,EPD0296_3_C07,1,1,,1,distribution_qc_five_prime_lr_pcr,user_qc_three_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MDUP,KOMP-CSD,1,WTSI,2011-04-26,Rnaseh2c,EPD0296_4_E05,1,1,,1,,user_qc_three_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL2258,KOMP-CSD,1,UCD,2011-06-03,Igsf11,EPD0297_2_A07,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MDDZ,KOMP-CSD,1,WTSI,2010-10-15,Stard6,EPD0300_3_C05,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,BL2053,KOMP-CSD,1,UCD,2011-03-18,Mcoln2,EPD0300_5_B06,1,1,,1,,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MDEF,KOMP-CSD,1,WTSI,2010-10-19,Ppp1r42,EPD0302_3_G05,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1595,KOMP-CSD,1,UCD,2010-07-14,Mpdu1,EPD0306_2_F01,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1249,KOMP-CSD,1,UCD,2009-10-30,Reg3g,EPD0309_2_D08,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MECP,KOMP-CSD,1,WTSI,2011-07-15,Reg3g,EPD0309_2_D08,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1387,KOMP-CSD,1,UCD,2010-03-10,Panx1,EPD0309_3_B01,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MAZU,KOMP-CSD,1,WTSI,2009-08-24,Pik3r2,EPD0312_4_B10,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,BL1512,KOMP-CSD,1,UCD,2010-05-17,Htra4,EPD0314_5_A01,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1716,KOMP-CSD,1,UCD,2010-09-21,Clic6,EPD0316_2_A08,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_loxp_confirmation qc_neo_count_qpcr
allpass,BL1475,KOMP-CSD,1,UCD,2010-05-03,Itgb3,EPD0316_3_H07,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,BL1699,KOMP-CSD,1,UCD,2010-09-13,P4hb,EPD0317_6_D10,1,1,1,1,distribution_qc_five_prime_lr_pcr distribution_qc_three_prime_sr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
inprocess,MDYC,KOMP-CSD,1,WTSI,2011-06-02,Nacad,EPD0319_1_A05,1,1,,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,MDEK,KOMP-CSD,1,WTSI,2010-10-20,1190002H23Rik,EPD0319_2_E12,1,1,,1,,user_qc_five_prime_lr_pcr,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
inprocess,BL1720,KOMP-CSD,1,UCD,2010-09-22,1190002H23Rik,EPD0319_2_H12,1,1,,1,distribution_qc_five_prime_lr_pcr,,qc_five_prime_lr_pcr qc_neo_count_qpcr
allpass,MDVB,KOMP-CSD,1,WTSI,2011-05-09,Aspm,EPD0320_1_A06,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_five_prime_lr_pcr qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MCKW,KOMP-CSD,1,WTSI,2009-10-20,Kifap3,EPD0320_1_E08,1,1,1,1,,user_qc_three_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MRC - Harwell-EPD0325_3_C11-1,EUCOMM,1,Harwell,2010-05-04,Rhbdl3,EPD0325_3_C11,1,1,1,1,,user_qc_loxp_confirmation user_qc_map_test user_qc_southern_blot,qc_loxp_confirmation qc_southern_blot
allpass,MRC - Harwell-EPD0326_5_C03-1,EUCOMM,1,Harwell,2010-05-25,Atp8a1,EPD0326_5_C03,1,1,1,1,,user_qc_karyotype user_qc_map_test,qc_loxp_confirmation qc_southern_blot
allpass,MRC - Harwell-EPD0326_6_C07-1,EUCOMM,1,Harwell,2010-06-15,Chrna9,EPD0326_6_C07,1,1,1,1,,user_qc_karyotype user_qc_map_test,qc_loxp_confirmation qc_southern_blot
allpass,MRC - Harwell-EPD0326_6_G01-1,EUCOMM,1,Harwell,2010-07-13,Hint1,EPD0326_6_G01,1,1,1,1,,user_qc_karyotype user_qc_map_test,qc_loxp_confirmation qc_southern_blot
allpass,MRC - Harwell-EPD0327_1_B11-1,EUCOMM,1,Harwell,2010-06-07,D9Ertd402e,EPD0327_1_B11,1,1,1,1,,user_qc_karyotype user_qc_loxp_confirmation user_qc_southern_blot,
allpass,MEHU,EUCOMM,1,WTSI,2011-09-06,Lgals7,EPD0327_3_B05,1,1,1,1,,user_qc_five_prime_lr_pcr,qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
allpass,MRC - Harwell-EPD0327_5_A04-1,EUCOMM,1,Harwell,2010-06-17,Acsbg2,EPD0327_5_A04,1,1,1,1,,user_qc_karyotype user_qc_map_test,qc_loxp_confirmation qc_southern_blot
allpass,Monterotondo-EPD0330_6_B12-1,EUCOMM,1,Monterotondo,2011-02-24,Cab39l,EPD0330_6_B12,1,1,1,1,,user_qc_loxp_confirmation user_qc_mutant_specific_sr_pcr user_qc_neo_sr_pcr user_qc_southern_blot,qc_loxp_confirmation qc_neo_sr_pcr
allpass,MEKM,KOMP-CSD,1,WTSI,2011-09-23,Exoc3l2,EPD0331_5_B02,1,1,1,1,,,qc_homozygous_loa_sr_pcr qc_lacz_sr_pcr qc_loa_qpcr qc_loxp_confirmation qc_mutant_specific_sr_pcr qc_neo_count_qpcr qc_tv_backbone_assay
