marker_symbol,mi_attempt_id,id,gene_id,assembly,chromosome,strand,homology_arm_start,homology_arm_end,loxp_start,loxp_end,cassette_start,cassette_end,cassette,backbone,subtype_description,floxed_start_exon,floxed_end_exon,project_design_id,reporter,mutation_method_id,mutation_type_id,mutation_subtype_id,cassette_type,created_at,updated_at,intron,type,has_issue,issue_description,sequence,taqman_critical_del_assay_id,taqman_upstream_del_assay_id,taqman_downstream_del_assay_id,wildtype_oligos_sequence,allele_genbank_file_id,vector_genbank_file_id
Nppb,7963,43480,2325,GRCm38,4,+,147980440,147990352,,,147986218,147986634,pL1L2_GT0_LF2A_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00000661654,ENSMUSE00000661654,236688,,1,4,,Promotorless,2013-10-25 14:45:03 UTC,2014-07-17 12:55:22 UTC,,TargRep::TargetedAllele,FALSE,,,Mm00736881_cn,,,,44739,
Nppb,3781,18658,2325,GRCm38,4,+,147980440,147990352,,,147986218,147986634,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000661654,ENSMUSE00000661654,236688,,1,2,,Promotor Driven,2010-03-10 17:58:52 UTC,2014-07-17 12:55:22 UTC,,TargRep::TargetedAllele,FALSE,,,Mm00736881_cn,,,,3986,113372
Nppb,13561,43480,2325,GRCm38,4,+,147980440,147990352,,,147986218,147986634,pL1L2_GT0_LF2A_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00000661654,ENSMUSE00000661654,236688,,1,4,,Promotorless,2013-10-25 14:45:03 UTC,2014-07-17 12:55:22 UTC,,TargRep::TargetedAllele,FALSE,,,Mm00736881_cn,,,,44739,
Npr1,950,18662,458,GRCm38,3,-,90466882,90456586,90463617,90463586,90464466,90464426,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000174404,ENSMUSE00000174404,47537,,1,1,2,Promotor Driven,2010-03-10 17:58:53 UTC,2011-03-24 14:06:53 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,4017,113323
Npr1,2083,18662,458,GRCm38,3,-,90466882,90456586,90463617,90463586,90464466,90464426,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000174404,ENSMUSE00000174404,47537,,1,1,2,Promotor Driven,2010-03-10 17:58:53 UTC,2011-03-24 14:06:53 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,4017,113323
Npr3,10778,38705,41734,GRCm38,15,-,11920636,11868304,,,11905636,11883304,ZEN-Ub1,,,ENSMUSE00000373904,ENSMUSE00000494633,,,1,2,2,Promotor Driven,2012-05-11 18:39:21 UTC,2012-05-11 18:39:21 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,40132,
Nprl2,10919,26305,8108,GRCm38,9,+,107527379,107560600,,,107542379,107545600,ZEN-Ub1,,,ENSMUSE00000371144,ENSMUSE00000392063,,,1,2,2,Promotor Driven,2010-08-26 15:05:40 UTC,2011-03-24 14:13:18 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,30409,
Npsr1,8325,20225,15677,GRCm38,9,+,24285062,24294748,24290157,24290259,24289303,24289364,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000384660,ENSMUSE00000384660,42694,,1,1,2,Promotor Driven,2010-03-30 15:42:32 UTC,2014-07-17 13:07:13 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00733886_cn,,13430,92743
Npsr1,9752,20225,15677,GRCm38,9,+,24285062,24294748,24290157,24290259,24289303,24289364,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000384660,ENSMUSE00000384660,42694,,1,1,2,Promotor Driven,2010-03-30 15:42:32 UTC,2014-07-17 13:07:13 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00733886_cn,,13430,92743
Nptn,5096,1653,4004,GRCm38,9,+,58634366,58647314,58643950,58643961,58640120,58640258,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000472506,ENSMUSE00000511494,211855,,1,1,2,Promotor Driven,2010-03-10 16:54:00 UTC,2014-07-17 12:51:46 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00736945_cn,,1514,82316
Nptn,5227,1653,4004,GRCm38,9,+,58634366,58647314,58643950,58643961,58640120,58640258,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000472506,ENSMUSE00000511494,211855,,1,1,2,Promotor Driven,2010-03-10 16:54:00 UTC,2014-07-17 12:51:46 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00736945_cn,,1514,82316
Nptx1,8367,31591,3894,GRCm38,11,-,119550552,119540448,119544408,119544363,119545313,119545255,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000316437,ENSMUSE00000316437,119161,,1,1,2,Promotor Driven,2011-05-14 09:39:05 UTC,2011-05-14 09:39:05 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,31934,105165
Nptx1,7360,31591,3894,GRCm38,11,-,119550552,119540448,119544408,119544363,119545313,119545255,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000316437,ENSMUSE00000316437,119161,,1,1,2,Promotor Driven,2011-05-14 09:39:05 UTC,2011-05-14 09:39:05 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,31934,105165
Nptx1,7717,31591,3894,GRCm38,11,-,119550552,119540448,119544408,119544363,119545313,119545255,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000316437,ENSMUSE00000316437,119161,,1,1,2,Promotor Driven,2011-05-14 09:39:05 UTC,2011-05-14 09:39:05 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,31934,105165
Npy1r,8383,803,3311,GRCm38,8,+,66697901,66709487,,,66703756,66705301,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000239598,ENSMUSE00000347290,231985,,1,2,,Promotor Driven,2010-03-10 16:50:49 UTC,2012-10-29 17:12:48 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,666,81601
Npy1r,12687,803,3311,GRCm38,8,+,66697901,66709487,,,66703756,66705301,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000239598,ENSMUSE00000347290,231985,,1,2,,Promotor Driven,2010-03-10 16:50:49 UTC,2012-10-29 17:12:48 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,666,81601
Npy1r,9924,803,3311,GRCm38,8,+,66697901,66709487,,,66703756,66705301,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000239598,ENSMUSE00000347290,231985,,1,2,,Promotor Driven,2010-03-10 16:50:49 UTC,2012-10-29 17:12:48 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,666,81601
Npy4r,11737,907,3400,GRCm38,14,-,34153822,34142474,34146127,34146126,34147788,34147787,L1L2_Bact_P,L3L4_pZero_DTA_kan,,ENSMUSE00000366682,ENSMUSE00000366682,96721,,1,1,1,Promotor Driven,2010-03-10 16:51:16 UTC,2014-07-17 13:24:44 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00734045_cn,,,770,81716
Npy4r,11366,907,3400,GRCm38,14,-,34153822,34142474,34146127,34146126,34147788,34147787,L1L2_Bact_P,L3L4_pZero_DTA_kan,,ENSMUSE00000366682,ENSMUSE00000366682,96721,,1,1,1,Promotor Driven,2010-03-10 16:51:16 UTC,2014-07-17 13:24:44 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00734045_cn,,,770,81716
Nqo1,13475,441,3022,GRCm38,8,-,107397936,107387612,107391966,107391861,107393562,107393486,L1L2_gt1,L3L4_pZero_DTA_kan,,ENSMUSE00000214715,ENSMUSE00000214716,41627,,1,1,2,Promotorless,2010-03-10 16:49:32 UTC,2011-03-24 13:51:57 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,304,81306
Nr0b2,17775,44990,6164,GRCm38,4,+,,,,,,,,,,,,,,1,2,,,2017-11-02 17:15:31 UTC,2017-11-02 17:15:31 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,115747,115748
Nr1d1,4348,21577,2696,GRCm38,11,-,98789745,98753169,,,98774745,98768169,ZEN-UB1.GB,,,ENSMUSE00000392806,ENSMUSE00000673278,,,1,2,2,Promotor Driven,2010-05-18 10:18:17 UTC,2011-03-24 14:09:43 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,36265,
Nr1d1,17772,44987,2696,GRCm38,11,-,,,,,,,,,,,,,,1,2,,,2017-11-02 17:15:28 UTC,2017-11-02 17:15:28 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,115741,115742
Nr1d2,17771,44986,17093,GRCm38,14,-,,,,,,,,,,,,,,1,2,,,2017-11-02 17:15:27 UTC,2017-11-02 17:15:27 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,115739,115740
Nr1h3,7158,38951,6510,GRCm38,2,-,91208656,91169275,,,91193656,91184275,ZEN-Ub1,,,ENSMUSE00000935605,ENSMUSE00000687546,,,1,2,2,Promotor Driven,2012-05-11 18:46:23 UTC,2012-05-11 18:46:23 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,40378,
Nr1h3,10406,38951,6510,GRCm38,2,-,91208656,91169275,,,91193656,91184275,ZEN-Ub1,,,ENSMUSE00000935605,ENSMUSE00000687546,,,1,2,2,Promotor Driven,2012-05-11 18:46:23 UTC,2012-05-11 18:46:23 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,40378,
Nr1h4,8446,24697,6512,GRCm38,10,-,89484314,89473639,89478199,89478078,89479300,89479261,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000456303,ENSMUSE00000456298,41590,,1,1,2,Promotor Driven,2010-08-20 00:56:57 UTC,2011-03-24 14:12:09 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,25648,101551
Nr1h4,17780,44995,6512,GRCm38,10,-,,,,,,,,,,,,,,1,2,,,2017-11-02 17:15:37 UTC,2017-11-02 17:15:37 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,115757,115758
Nr1i2,17777,44992,5708,GRCm38,16,-,,,,,,,,,,,,,,1,2,,,2017-11-02 17:15:34 UTC,2017-11-02 17:15:34 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,115751,115752
Nr1i3,10037,4082,6143,GRCm38,1,+,171211367,171222829,171217943,171218021,171215931,171216027,L1L2_Bact_P,L4L3_pD223_DTA_spec,,ENSMUSE00000592993,ENSMUSE00000161586,41459,,1,1,2,Promotor Driven,2010-03-10 17:03:24 UTC,2014-07-17 13:04:49 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737029_cn,,,14294,93507
Nr2c2,795,4564,348,GRCm38,6,+,92147664,92157851,92152625,92152674,92151842,92151933,L1L2_gt0,L3L4_pZero_DTA_kan,,ENSMUSE00000223485,ENSMUSE00000223485,42157,,1,1,2,Promotorless,2010-03-10 17:05:12 UTC,2011-03-24 13:55:16 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,6043,86137
Nr2c2,11339,4564,348,GRCm38,6,+,92147664,92157851,92152625,92152674,92151842,92151933,L1L2_gt0,L3L4_pZero_DTA_kan,,ENSMUSE00000223485,ENSMUSE00000223485,42157,,1,1,2,Promotorless,2010-03-10 17:05:12 UTC,2011-03-24 13:55:16 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,6043,86137
Nr2f1,12442,4553,6503,GRCm38,13,-,78201870,78185844,,,78195760,78189696,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000570076,ENSMUSE00000776194,232161,,1,2,,Promotor Driven,2010-03-10 17:05:10 UTC,2012-10-29 17:32:35 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,5951,86111
Nr3c1,9103,18197,41252,GRCm38,18,-,39433360,39423742,39428393,39428306,39429266,39429151,L1L2_Bact_P,L4L3_pD223_DTA_spec,,ENSMUSE00000703431,ENSMUSE00000703431,42503,,1,1,2,Promotor Driven,2010-03-10 17:57:01 UTC,2014-07-17 13:06:46 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736498_cn,,,19054,97742
Nr3c1,11229,18197,41252,GRCm38,18,-,39433360,39423742,39428393,39428306,39429266,39429151,L1L2_Bact_P,L4L3_pD223_DTA_spec,,ENSMUSE00000703431,ENSMUSE00000703431,42503,,1,1,2,Promotor Driven,2010-03-10 17:57:01 UTC,2014-07-17 13:06:46 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736498_cn,,,19054,97742
Nr3c2,17774,44989,42366,GRCm38,8,+,,,,,,,,,,,,,,1,2,,,2017-11-02 17:15:30 UTC,2017-11-02 17:15:30 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,115745,115746
Nr4a1,13816,4555,6506,GRCm38,15,+,101265662,101277247,101273359,101273449,101271314,101271371,L1L2_Pgk_P,L3L4_pD223_DTA_spec,,ENSMUSE00000132957,ENSMUSE00000132953,80300,,1,1,2,Promotor Driven,2010-03-10 17:05:11 UTC,2011-03-24 13:55:16 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,5967,86129
Nr4a1,13817,4555,6506,GRCm38,15,+,101265662,101277247,101273359,101273449,101271314,101271371,L1L2_Pgk_P,L3L4_pD223_DTA_spec,,ENSMUSE00000132957,ENSMUSE00000132953,80300,,1,1,2,Promotor Driven,2010-03-10 17:05:11 UTC,2011-03-24 13:55:16 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,5967,86129
Nr5a1,7272,43305,6178,GRCm38,2,-,38713940,38702916,38707759,38707695,38708964,38708931,pL1L2_GT1_LF2A_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00001251057,ENSMUSE00001251057,42011,,1,4,,Promotorless,2013-10-25 14:11:06 UTC,2014-07-17 13:05:47 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736846_cn,,,44667,
Nr5a1,7274,43305,6178,GRCm38,2,-,38713940,38702916,38707759,38707695,38708964,38708931,pL1L2_GT1_LF2A_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00001251057,ENSMUSE00001251057,42011,,1,4,,Promotorless,2013-10-25 14:11:06 UTC,2014-07-17 13:05:47 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736846_cn,,,44667,
Nr5a1,8752,43305,6178,GRCm38,2,-,38713940,38702916,38707759,38707695,38708964,38708931,pL1L2_GT1_LF2A_nEGFPO_T2A_CreERT_puro_dre,L3L4_pD223_DTA_T_spec,,ENSMUSE00001251057,ENSMUSE00001251057,42011,,1,4,,Promotorless,2013-10-25 14:11:06 UTC,2014-07-17 13:05:47 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736846_cn,,,44667,
Nr5a1,9228,36752,6178,GRCm38,2,-,38713940,38702916,38707759,38707695,38708964,38708931,pL1L2_GT1_LF2A_nEGFPO_T2A_CreERT_puro,L3L4_pD223_DTA_T_spec,,ENSMUSE00000162389,ENSMUSE00000162389,42011,,1,4,,Promotor Driven,2012-02-22 14:46:01 UTC,2014-07-17 13:05:46 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736846_cn,,,35686,108833
Nr5a1,9247,36752,6178,GRCm38,2,-,38713940,38702916,38707759,38707695,38708964,38708931,pL1L2_GT1_LF2A_nEGFPO_T2A_CreERT_puro,L3L4_pD223_DTA_T_spec,,ENSMUSE00000162389,ENSMUSE00000162389,42011,,1,4,,Promotor Driven,2012-02-22 14:46:01 UTC,2014-07-17 13:05:46 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736846_cn,,,35686,108833
Nr5a1,12718,36752,6178,GRCm38,2,-,38713940,38702916,38707759,38707695,38708964,38708931,pL1L2_GT1_LF2A_nEGFPO_T2A_CreERT_puro,L3L4_pD223_DTA_T_spec,,ENSMUSE00000162389,ENSMUSE00000162389,42011,,1,4,,Promotor Driven,2012-02-22 14:46:01 UTC,2014-07-17 13:05:46 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736846_cn,,,35686,108833
Nr6a1,625,4557,527,GRCm38,2,-,38748410,38737961,38742639,38742577,38743429,38743329,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000162401,ENSMUSE00000162401,47175,,1,1,2,Promotor Driven,2010-03-10 17:05:11 UTC,2014-07-17 13:14:01 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00735143_cn,,5984,86130
Nr6a1,1927,4557,527,GRCm38,2,-,38748410,38737961,38742639,38742577,38743429,38743329,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000162401,ENSMUSE00000162401,47175,,1,1,2,Promotor Driven,2010-03-10 17:05:11 UTC,2014-07-17 13:14:01 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00735143_cn,,5984,86130
Nr6a1,8787,4557,527,GRCm38,2,-,38748410,38737961,38742639,38742577,38743429,38743329,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000162401,ENSMUSE00000162401,47175,,1,1,2,Promotor Driven,2010-03-10 17:05:11 UTC,2014-07-17 13:14:01 UTC,,TargRep::TargetedAllele,FALSE,,,,,Mm00735143_cn,,5984,86130
Nr6a1,17773,44988,527,GRCm38,2,-,,,,,,,,,,,,,,1,2,,,2017-11-02 17:15:29 UTC,2017-11-02 17:15:29 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,115743,115744
Nradd,6022,6314,8077,GRCm38,9,-,110628104,110617164,110620945,110620852,110622637,110622615,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000446483,ENSMUSE00000496245,231989,,1,1,2,Promotor Driven,2010-03-10 17:11:38 UTC,2014-07-17 12:54:32 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00734845_cn,,,3625,113898
Nrap,12685,2290,4565,GRCm38,19,-,56395134,56384694,56388567,56388481,56389194,56389153,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000479384,ENSMUSE00000479384,93060,,1,1,2,Promotor Driven,2010-03-10 16:56:27 UTC,2011-03-24 13:53:26 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,2151,82839
Nras,14023,29224,41736,GRCm38,3,+,103054404,103064828,103060571,103060610,103059685,103059697,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000565811,ENSMUSE00000565811,287349,,1,1,2,Promotor Driven,2011-01-26 14:14:50 UTC,2014-07-17 12:58:08 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736999_cn,,,27739,113326
Nrbf2,10122,4769,6679,GRCm38,10,-,67275686,67266261,67269920,67269821,67270596,67270550,L1L2_Pgk_P,L3L4_pD223_DTA_spec,,ENSMUSE00000642880,ENSMUSE00000642880,114873,,1,1,2,Promotor Driven,2010-03-10 17:06:00 UTC,2011-03-24 13:55:26 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,7308,87251
Nrbp1,8289,13170,15206,GRCm38,5,+,31242237,31252831,31248203,31248249,31246854,31246962,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000186205,ENSMUSE00000186208,47951,,1,1,2,Promotor Driven,2010-03-10 17:38:03 UTC,2014-07-17 13:14:50 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737839_cn,,,16288,95334
Nrbp1,10623,13170,15206,GRCm38,5,+,31242237,31252831,31248203,31248249,31246854,31246962,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000186205,ENSMUSE00000186208,47951,,1,1,2,Promotor Driven,2010-03-10 17:38:03 UTC,2014-07-17 13:14:50 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737839_cn,,,16288,95334
Nrbp1,10997,13170,15206,GRCm38,5,+,31242237,31252831,31248203,31248249,31246854,31246962,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000186205,ENSMUSE00000186208,47951,,1,1,2,Promotor Driven,2010-03-10 17:38:03 UTC,2014-07-17 13:14:50 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00737839_cn,,,16288,95334
Nrbp2,11293,13403,15359,GRCm38,15,-,76096925,76083856,76088137,76088115,76091220,76091182,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000506352,ENSMUSE00000128472,232164,,1,1,2,Promotor Driven,2010-03-10 17:38:54 UTC,2011-03-24 14:02:31 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,10678,90187
Nrcam,8186,690,3232,GRCm38,12,+,44544164,44555329,44551611,44551714,44549438,44549462,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000107105,ENSMUSE00000106949,174797,,1,1,2,Promotor Driven,2010-03-10 16:50:25 UTC,2011-03-24 13:52:10 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,553,81525
Nrde2,7110,15410,17328,GRCm38,12,-,100148037,100138040,100141739,100141671,100142787,100142717,L1L2_Bact_P,L3L4_pZero_DTA_kan,,ENSMUSE00000346168,ENSMUSE00000346168,169950,,1,1,2,Promotor Driven,2010-03-10 17:46:42 UTC,2014-07-17 12:46:08 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736155_cn,,,11476,90906
Nrde2,7107,15410,17328,GRCm38,12,-,100148037,100138040,100141739,100141671,100142787,100142717,L1L2_Bact_P,L3L4_pZero_DTA_kan,,ENSMUSE00000346168,ENSMUSE00000346168,169950,,1,1,2,Promotor Driven,2010-03-10 17:46:42 UTC,2014-07-17 12:46:08 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736155_cn,,,11476,90906
Nrf1,4615,3324,5512,GRCm38,6,+,30090570,30100622,30095625,30095744,30094852,30094960,L1L2_gt1,L3L4_pZero_DTA_kan,,ENSMUSE00000448177,ENSMUSE00000448177,37300,,1,1,2,Promotorless,2010-03-10 17:00:40 UTC,2011-07-28 12:36:15 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,6887,86935
Nrg4,12898,44264,13704,GRCm38,9,-,55248341,55238336,55240487,55240413,55242839,55242790,pL1L2GT2_LF2A_nEGFPOT2A_CreERT2_pAbActNeopA,L3L4_pD223_DTA_T_spec,,ENSMUSE00001219617,ENSMUSE00001219617,208634,,1,4,,Promotor Driven,2014-05-27 14:21:18 UTC,2014-07-17 12:50:05 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00736976_cn,,,45349,114943
Nrip2,6070,5495,7349,GRCm38,6,+,128401040,128411882,128406782,128406824,128406057,128406070,L1L2_Bact_P,L4L3_pD223_DTA_spec,,ENSMUSE00000197778,ENSMUSE00000197778,45221,,1,1,2,Promotor Driven,2010-03-10 17:08:40 UTC,2014-07-17 13:11:46 UTC,,TargRep::TargetedAllele,FALSE,,,,Mm00734946_cn,,,7654,87580
Nrn1l,12784,26261,16333,GRCm38,8,+,105878583,105909966,,,105893583,105894966,ZEN-Ub1,,,ENSMUSE00000393014,ENSMUSE00000390537,,,1,2,2,Promotor Driven,2010-08-26 15:02:33 UTC,2011-03-24 14:13:16 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,30303,
Nrn1l,10511,26261,16333,GRCm38,8,+,105878583,105909966,,,105893583,105894966,ZEN-Ub1,,,ENSMUSE00000393014,ENSMUSE00000390537,,,1,2,2,Promotor Driven,2010-08-26 15:02:33 UTC,2011-03-24 14:13:16 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,30303,
Nrp1,13686,30270,3492,GRCm38,8,+,128462638,128472851,128468838,128468926,128467875,128467971,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000314497,ENSMUSE00000314497,277803,,1,1,2,Promotor Driven,2011-02-16 09:42:42 UTC,2011-03-24 14:17:37 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,28220,103964
Nrp2,5756,37408,4606,GRCm38,1,+,62689208,62753465,,,62704208,62738465,ZEN-Ub1,,,ENSMUSE00000516552,ENSMUSE00000287350,,,1,2,2,Promotor Driven,2012-04-04 18:13:57 UTC,2012-04-04 18:13:57 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,38834,
Nrsn1,11191,21260,40933,GRCm38,13,-,25277388,25238353,,,25262388,25253353,ZEN-UB1.GB,,,ENSMUSE00000876579,ENSMUSE00000384618,,,1,2,2,Promotor Driven,2010-05-18 09:18:24 UTC,2011-03-24 14:09:25 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,35949,
Nrxn1,12640,27213,4432,GRCm38,17,-,90649862,90639301,90642803,90642724,90643872,90643815,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000418925,ENSMUSE00000418925,220883,,1,1,2,Promotor Driven,2010-09-30 01:34:51 UTC,2011-03-24 14:14:11 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,25865,101678
Nrxn1,13991,27213,4432,GRCm38,17,-,90649862,90639301,90642803,90642724,90643872,90643815,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000418925,ENSMUSE00000418925,220883,,1,1,2,Promotor Driven,2010-09-30 01:34:51 UTC,2011-03-24 14:14:11 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,25865,101678
Nsd3,11671,12218,14220,GRCm38,8,+,25644002,25653411,25649887,25649950,25649055,25649158,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000210826,ENSMUSE00000210826,82139,,1,1,2,Promotor Driven,2010-03-10 17:34:22 UTC,2011-03-24 14:01:29 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,17647,96488
Nsf,6143,32676,3125,GRCm38,11,-,103920033,103909345,103913166,103913050,103914328,103914303,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000227066,ENSMUSE00000227060,180230,,1,1,2,Promotor Driven,2011-07-14 08:05:44 UTC,2011-07-14 08:05:44 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,32781,105968
Nsf,6038,32676,3125,GRCm38,11,-,103920033,103909345,103913166,103913050,103914328,103914303,L1L2_Bact_P,R3R4_pBR_DTA+_Bsd_amp,,ENSMUSE00000227066,ENSMUSE00000227060,180230,,1,1,2,Promotor Driven,2011-07-14 08:05:44 UTC,2011-07-14 08:05:44 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,32781,105968
Nsg1,4704,37883,4115,GRCm38,5,-,38174002,38123665,,,38159002,38138665,ZEN-Ub1,,,ENSMUSE00000185861,ENSMUSE00000450487,,,1,2,2,Promotor Driven,2012-05-11 18:16:44 UTC,2012-05-11 18:16:44 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,39310,
Nsg2,16464,37498,4857,GRCm38,11,+,31995184,32006070,32002373,32002420,32001340,32001400,L1L2_Bact_P,L3L4_pD223_DTA_T_spec,,ENSMUSE00000398789,ENSMUSE00000398789,404285,,1,1,2,Promotor Driven,2012-05-01 01:32:21 UTC,2012-05-01 01:32:21 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,38925,109255
Nsmf,907,5169,495,GRCm38,2,+,25052233,25062109,25057328,25057442,25056674,25056709,L1L2_Bact_P,L3L4_pD223_DTA_spec,,ENSMUSE00000244227,ENSMUSE00000244227,34144,,1,1,2,Promotor Driven,2010-03-10 17:07:29 UTC,2011-03-24 13:55:45 UTC,,TargRep::TargetedAllele,FALSE,,,,,,,7499,87438
